"","year","area","street_1","street_2"
"4330",2012,"Dudley","Cobden  str.","Cobden str."
"4331",2012,"Dudley","Corbett  Crescent  Stourbridge","Corbett Crescent Stourbridge"
"4332",2012,"Dudley","Coventry  str.","Coventry str."
"4333",2012,"Dudley","Delph  Rd,  B  Hill","Delph Rd, B Hill"
"4334",2012,"Dudley","dingle  road  dudley","dingle road dudley"
"4335",2012,"Dudley","Dudley  Bus  station","Dudley Bus station"
"4336",2012,"Dudley","Dudley  high  str.","Dudley high str."
"4337",2012,"Dudley","Dudley  police  station","Dudley police station"
"4338",2012,"Dudley","Envill  str.  ,  Stourbridge","Envill str. , Stourbridge"
"4339",2012,"Dudley","Enville  str.  Stourbridge","Enville str. Stourbridge"
"4340",2012,"Dudley","front  office  brierley  hill  police  station","front office brierley hill police station"
"4341",2012,"Dudley","Gaimage  str.","Gaimage str."
"4342",2012,"Dudley","hagley  road",""
"4343",2012,"Dudley","Hagley  Road  Stourbridge","Hagley Road Stourbridge"
"4344",2012,"Dudley","Halesowen  bus  station","Halesowen bus station"
"4345",2012,"Dudley","Halesowen  bus  station",""
"4346",2012,"Dudley","Halesowen  police  station","Halesowen police station"
"4347",2012,"Dudley","Hall  str.  Dudley","Hall str. Dudley"
"4348",2012,"Dudley","harvester,  hagley  road","harvester, hagley road"
"4349",2012,"Dudley","High    str.  ,  Brierley  Hill","High  str. , Brierley Hill"
"4350",2012,"Dudley","high  st  bhill","high st bhill"
"4351",2012,"Dudley","High  St  Dudley","High St Dudley"
"4352",2012,"Dudley","high  st  stourbridge",""
"4353",2012,"Dudley","high  st  stourbridge",""
"4354",2012,"Dudley","High  St,  B  Hill","High St, B Hill"
"4355",2012,"Dudley","High  St,  Lye","High St, Lye"
"4356",2012,"Dudley","High  St,  Stourbridge",""
"4357",2012,"Dudley","High  St,  Stourbridge",""
"4358",2012,"Dudley","High  St,  Stourbridge",""
"4359",2012,"Dudley","High  St,  Stourbridge",""
"4360",2012,"Dudley","High  St,  Stourbridge",""
"4361",2012,"Dudley","High  St,  Stourbridge",""
"4362",2012,"Dudley","High  St,  Stourbridge",""
"4363",2012,"Dudley","High  St,  Stourbridge",""
"4364",2012,"Dudley","High  str.",""
"4365",2012,"Dudley","High  str.",""
"4366",2012,"Dudley","High  str.",""
"4367",2012,"Dudley","High  str.",""
"4368",2012,"Dudley","High  str.",""
"4369",2012,"Dudley","HIgh  str.  ,  Stourbridge","HIgh str. , Stourbridge"
"4370",2012,"Dudley","High  str.  ,  Stourbridge","High str. , Stourbridge"
"4371",2012,"Dudley","High  str.  ,  Stourbridge",""
"4372",2012,"Dudley","High  str.  Brierley  Hill","High str. Brierley Hill"
"4373",2012,"Dudley","High  str.  brierley  hill","High str. brierley hill"
"4374",2012,"Dudley","High  str.  brierley  hill",""
"4375",2012,"Dudley","High  str.  stourbridge",""
"4376",2012,"Dudley","High  str.  stourbridge",""
"4377",2012,"Dudley","High  str.  stourbridge",""
"4378",2012,"Dudley","High  str.  Stourbridge",""
"4379",2012,"Dudley","High  str.  Stourbridge",""
"4380",2012,"Dudley","High  str.,  Dudley","High str., Dudley"
"4381",2012,"Dudley","High  str.,  Lye","High str., Lye"
"4382",2012,"Dudley","High  str.,  Lye.","High str., Lye."
"4383",2012,"Dudley","High  str.,  Stourbridge",""
"4384",2012,"Dudley","High  str.,  Stourbridge",""
"4385",2012,"Dudley","High  str.,  Stourbridge",""
"4386",2012,"Dudley","High  str.,  Stourbridge",""
"4387",2012,"Dudley","Highland  Road,  Dudley","Highland Road, Dudley"
"4388",2012,"Dudley","Hill  str.,  Brierley  Hill","Hill str., Brierley Hill"
"4389",2012,"Dudley","Hillside  Rd","Hillside Rd"
"4390",2012,"Dudley","Home  address",""
"4391",2012,"Dudley","Level  str.  ,  Brierley  hill","Level str. , Brierley hill"
"4392",2012,"Dudley","Lye  high  str.","Lye high str."
"4393",2012,"Dudley","Malvern  Crescent","Malvern Crescent"
"4394",2012,"Dudley","Market  St,  Kford","Market St, Kford"
"4395",2012,"Dudley","merry  hill","merry hill"
"4396",2012,"Dudley","New  St",""
"4397",2012,"Dudley","new  st  dudley","new st dudley"
"4398",2012,"Dudley","new  st  dudley",""
"4399",2012,"Dudley","New  str.,  Dudley","New str., Dudley"
"4400",2012,"Dudley","North  str.,  Dudley","North str., Dudley"
"4401",2012,"Dudley","Norton  Road","Norton Road"
"4402",2012,"Dudley","Oakfield  road  Wollescote","Oakfield road Wollescote"
"4403",2012,"Dudley","OS  BHPS","OS BHPS"
"4404",2012,"Dudley","overend  rd","overend rd"
"4405",2012,"Dudley","park  road  netherton","park road netherton"
"4406",2012,"Dudley","Pedmore  Road,Lye","Pedmore Road,Lye"
"4407",2012,"Dudley","Quarry  Bank  High  str.","Quarry Bank High str."
"4408",2012,"Dudley","queens  way  halesowen","queens way halesowen"
"4409",2012,"Dudley","Springfield  Rd,  Blackheath","Springfield Rd, Blackheath"
"4410",2012,"Dudley","St  Michaels  str.  West  Bromwich","St Michaels str. West Bromwich"
"4411",2012,"Dudley","Stourbridge  High  ST","Stourbridge High ST"
"4412",2012,"Dudley","Stourbridge  high  str.",""
"4413",2012,"Dudley","Stourbridge  high  str.",""
"4414",2012,"Dudley","Stourbridge  High  str.",""
"4415",2012,"Dudley","Stourbridge  high  str.",""
"4416",2012,"Dudley","Stourbridge  High  str.",""
"4417",2012,"Dudley","Stourbridge  town  centre","Stourbridge town centre"
"4418",2012,"Dudley","sunderland  drive  amblecote","sunderland drive amblecote"
"4419",2012,"Dudley","sunderland  drive  amblecote",""
"4420",2012,"Dudley","sunderland  drive  amblecote",""
"4421",2012,"Dudley","sunderland  drive  amblecote",""
"4422",2012,"Dudley","The  Forge,  Cradley  Heath","The Forge, Cradley Heath"
"4423",2012,"Dudley","Tower  st,  Dudley","Tower st, Dudley"
"4424",2012,"Dudley","Tower  str.,  Dudley",""
"4425",2012,"Dudley","Trident  centre,  Dudley","Trident centre, Dudley"
"4426",2012,"Dudley","Wolverhampton  str.  Dudley","Wolverhampton str. Dudley"
"4427",2012,"Dudley","Worcester  St,  Stourbridge","Worcester St, Stourbridge"
"4428",2012,"Dudley","Worcester  St,  Stourbridge",""
"4429",2012,"Dudley","Worcester  St,  Stourbridge",""
"4430",2012,"Dudley","Worcester  St,  Stourbridge",""
"4431",2012,"Dudley","Worcester  St,  Stourbridge",""
"4432",2012,"Solihull","Anchor  Lane","Anchor Lane"
"4433",2012,"Solihull","Apres  Solihull  Town  Centre","Apres Solihull Town Centre"
"4434",2012,"Solihull","Aspen  Dr  CWTC","Aspen Dr CWTC"
"4435",2012,"Solihull","Bham  International","Bham International"
"4436",2012,"Solihull","Bham  International",""
"4437",2012,"Solihull","BHX","BHX"
"4438",2012,"Solihull","BHX",""
"4439",2012,"Solihull","bhx","bhx"
"4440",2012,"Solihull","BHX          Terminal  1","BHX        Terminal 1"
"4441",2012,"Solihull","Birch  Croft","Birch Croft"
"4442",2012,"Solihull","birmingham  airport",""
"4443",2012,"Solihull","Birmingham  International    Airport","Birmingham International  Airport"
"4444",2012,"Solihull","Blossomfield  Road,  Solihull","Blossomfield Road, Solihull"
"4445",2012,"Solihull","Boldmere  Gate","Boldmere Gate"
"4446",2012,"Solihull","bosworth  drive","bosworth drive"
"4447",2012,"Solihull","bp  warwick  rd  olton","bp warwick rd olton"
"4448",2012,"Solihull","Bradford  Road,  Castle  Brom","Bradford Road, Castle Brom"
"4449",2012,"Solihull","burges","burges"
"4450",2012,"Solihull","burges",""
"4451",2012,"Solihull","Campden  Green","Campden Green"
"4452",2012,"Solihull","chapelhouse  rd","chapelhouse rd"
"4453",2012,"Solihull","chester  rd",""
"4454",2012,"Solihull","chester  rd",""
"4455",2012,"Solihull","chester  rd",""
"4456",2012,"Solihull","Chester  Road,  Castlebromwich","Chester Road, Castlebromwich"
"4457",2012,"Solihull","chester  road,  kingshurst","chester road, kingshurst"
"4458",2012,"Solihull","Churchill  Road,  Solihull","Churchill Road, Solihull"
"4459",2012,"Solihull","Clopton  Crescent","Clopton Crescent"
"4460",2012,"Solihull","Clopton  Crescent",""
"4461",2012,"Solihull","cooks  lane,  chelmsley  wood","cooks lane, chelmsley wood"
"4462",2012,"Solihull","drury  lane","drury lane"
"4463",2012,"Solihull","Drury  Lane  ,Solihull.","Drury Lane ,Solihull."
"4464",2012,"Solihull","Farthings  PH      Green  Lane","Farthings PH   Green Lane"
"4465",2012,"Solihull","Forth  Drive,  Chelmsley  Wood","Forth Drive, Chelmsley Wood"
"4466",2012,"Solihull","glebe  road,  solihull","glebe road, solihull"
"4467",2012,"Solihull","Green  lane  ,  Shirley","Green lane , Shirley"
"4468",2012,"Solihull","Greville  Pub,  Solihull,  Birmingham","Greville Pub, Solihull, Birmingham"
"4469",2012,"Solihull","harvester  pub  solihull","harvester pub solihull"
"4470",2012,"Solihull","heaton  rd  solihull","heaton rd solihull"
"4471",2012,"Solihull","helmsford  Drive","helmsford Drive"
"4472",2012,"Solihull","Helmswood  Drive",""
"4473",2012,"Solihull","High  St  Knowle","High St Knowle"
"4474",2012,"Solihull","high  st  solihull",""
"4475",2012,"Solihull","high  st  solihull",""
"4476",2012,"Solihull","High  St  Solihull",""
"4477",2012,"Solihull","High  St  Solihull",""
"4478",2012,"Solihull","High  St,  Solihull","High St, Solihull"
"4479",2012,"Solihull","high  st,  solihull","high st, solihull"
"4480",2012,"Solihull","High  St,  Solihull",""
"4481",2012,"Solihull","High  str.",""
"4482",2012,"Solihull","High  str.",""
"4483",2012,"Solihull","High  str.",""
"4484",2012,"Solihull","High  str.",""
"4485",2012,"Solihull","High  str.",""
"4486",2012,"Solihull","High  str.    OS  Hogs  Head","High str.  OS Hogs Head"
"4487",2012,"Solihull","High  str.  ,  Solihull","High str. , Solihull"
"4488",2012,"Solihull","High  str.  Solihull",""
"4489",2012,"Solihull","High  str.  Solihull",""
"4490",2012,"Solihull","High  str.  Solihull",""
"4491",2012,"Solihull","High  str.,  solihull","High str., solihull"
"4492",2012,"Solihull","Homer  Road",""
"4493",2012,"Solihull","homer  road","homer road"
"4494",2012,"Solihull","homer  road  solihull","homer road solihull"
"4495",2012,"Solihull","Hurst  Lane  north  J/W  Green  Lane","Hurst Lane north J/W Green Lane"
"4496",2012,"Solihull","Kilcote  Road,  Shirley","Kilcote Road, Shirley"
"4497",2012,"Solihull","Knowle  Park","Knowle Park"
"4498",2012,"Solihull","Lode  Lane,  Solihull,  Birmingham","Lode Lane, Solihull, Birmingham"
"4499",2012,"Solihull","London  Road",""
"4500",2012,"Solihull","M42","M42"
"4501",2012,"Solihull","Mc  Donalds  High  St  Solihull","Mc Donalds High St Solihull"
"4502",2012,"Solihull","mell  square","mell square"
"4503",2012,"Solihull","Mortons,  Dickens  heath,  Solihull","Mortons, Dickens heath, Solihull"
"4504",2012,"Solihull","NEC","NEC"
"4505",2012,"Solihull","o/s  bangor  house,  forth  drive,  chelmsley  wood","o/s bangor house, forth drive, chelmsley wood"
"4506",2012,"Solihull","o/s  hoggs  head  PH,  Poplar  Road,  Solihull","o/s hoggs head PH, Poplar Road, Solihull"
"4507",2012,"Solihull","O/S  Hoggs  head  Poplar  Way  solihull","O/S Hoggs head Poplar Way solihull"
"4508",2012,"Solihull","o/s  Kings  High  St,  Solihull","o/s Kings High St, Solihull"
"4509",2012,"Solihull","o/s  Kings,  Solihull","o/s Kings, Solihull"
"4510",2012,"Solihull","O/S  LANGLEY  HALL  SOCIAL  CLUB,  LANGLEY  HALL  RD,  OLTON","O/S LANGLEY HALL SOCIAL CLUB, LANGLEY HALL RD, OLTON"
"4511",2012,"Solihull","O/S  TOuchwood  Centre  Poplar  Road  Solihull","O/S TOuchwood Centre Poplar Road Solihull"
"4512",2012,"Solihull","Olton  Railway  Station","Olton Railway Station"
"4513",2012,"Solihull","Olton  Tavern","Olton Tavern"
"4514",2012,"Solihull","OS  Assembly  Rooms,  Poplar  Road,  Solihull","OS Assembly Rooms, Poplar Road, Solihull"
"4515",2012,"Solihull","OS  Masons  PH,  High  str.  Solihull","OS Masons PH, High str. Solihull"
"4516",2012,"Solihull","OS  Solihull  Hospital","OS Solihull Hospital"
"4517",2012,"Solihull","OS  Solihull  Hospital",""
"4518",2012,"Solihull","OS  Solihull  Hospital",""
"4519",2012,"Solihull","Outside  the  Waterside  Bar","Outside the Waterside Bar"
"4520",2012,"Solihull","pine  square  chelsmley  wood","pine square chelsmley wood"
"4521",2012,"Solihull","Plume  of  Feathers  public  house,  Stratford  Road,  Shirley","Plume of Feathers public house, Stratford Road, Shirley"
"4522",2012,"Solihull","Poplar  ave.  ,Solihull.","Poplar ave. ,Solihull."
"4523",2012,"Solihull","Poplar  Rd","Poplar Rd"
"4524",2012,"Solihull","poplar  rd  solihull","poplar rd solihull"
"4525",2012,"Solihull","Poplar  Rd  Solihull  Town  Cebtre","Poplar Rd Solihull Town Cebtre"
"4526",2012,"Solihull","Poplar  Rd  Solihull  Town  Centre","Poplar Rd Solihull Town Centre"
"4527",2012,"Solihull","Poplar  Rd  Town  Centre  Solihull","Poplar Rd Town Centre Solihull"
"4528",2012,"Solihull","poplar  rd,  solihull","poplar rd, solihull"
"4529",2012,"Solihull","Poplar  Road",""
"4530",2012,"Solihull","Poplar  Road",""
"4531",2012,"Solihull","Poplar  Road",""
"4532",2012,"Solihull","Poplar  Road",""
"4533",2012,"Solihull","Poplar  Road",""
"4534",2012,"Solihull","Poplar  Road",""
"4535",2012,"Solihull","Poplar  Road  Solihull","Poplar Road Solihull"
"4536",2012,"Solihull","poplar  road  solihull","poplar road solihull"
"4537",2012,"Solihull","poplar  road  solihull",""
"4538",2012,"Solihull","Poplar  Road,  Solihull",""
"4539",2012,"Solihull","Poplar  Road,  Solihull",""
"4540",2012,"Solihull","Poplar  Road,  Solihull",""
"4541",2012,"Solihull","Poplar  Road,  Solihull",""
"4542",2012,"Solihull","poplar  way.","poplar way."
"4543",2012,"Solihull","Ppoplar  road","Ppoplar road"
"4544",2012,"Solihull","Premier  inn,  stratford  road","Premier inn, stratford road"
"4545",2012,"Solihull","Radlow  Crescent,  Marston  Green","Radlow Crescent, Marston Green"
"4546",2012,"Solihull","ramada  hotel","ramada hotel"
"4547",2012,"Solihull","rover  drive","rover drive"
"4548",2012,"Solihull","rover  drive",""
"4549",2012,"Solihull","Saddlers  Arms","Saddlers Arms"
"4550",2012,"Solihull","Shirral  Grove","Shirral Grove"
"4551",2012,"Solihull","Solihull  high  str.","Solihull high str."
"4552",2012,"Solihull","Solihull  High  str.",""
"4553",2012,"Solihull","Solihull  Town  centre",""
"4554",2012,"Solihull","solihull  town  centre","solihull town centre"
"4555",2012,"Solihull","Solihull  Town  Centre",""
"4556",2012,"Solihull","Solihull  Town  Centre",""
"4557",2012,"Solihull","Station  Rd  Solihull","Station Rd Solihull"
"4558",2012,"Solihull","Station  Road",""
"4559",2012,"Solihull","Station  Road",""
"4560",2012,"Solihull","Station  road  Solihull","Station road Solihull"
"4561",2012,"Solihull","Station  Road,  Solihull.","Station Road, Solihull."
"4562",2012,"Solihull","Stratford  Road",""
"4563",2012,"Solihull","Stratford  Road  Shirley","Stratford Road Shirley"
"4564",2012,"Solihull","The  bear  at  Berkswell","The bear at Berkswell"
"4565",2012,"Solihull","The  Cresent  Solihull","The Cresent Solihull"
"4566",2012,"Solihull","The  Radleys",""
"4567",2012,"Solihull","Three  Horseshoes,  Sheldon","Three Horseshoes, Sheldon"
"4568",2012,"Solihull","Touchwood  Centre","Touchwood Centre"
"4569",2012,"Solihull","Warwick  Road",""
"4570",2012,"Solihull","Warwick  Road  Olton","Warwick Road Olton"
"4571",2012,"Solihull","warwick  road  solihull","warwick road solihull"
"4572",2012,"Solihull","Widney  Lane/  Blossomfield  tennis  club","Widney Lane/ Blossomfield tennis club"
"4573",2012,"Sandwell","Abraham  Darby  Public  House","Abraham Darby Public House"
"4574",2012,"Sandwell","All  Saints  Way,  West  bromwich","All Saints Way, West bromwich"
"4575",2012,"Sandwell","arcadian          birmingham","arcadian        birmingham"
"4576",2012,"Sandwell","arcadian          birmingham",""
"4577",2012,"Sandwell","asda  great  bridge","asda great bridge"
"4578",2012,"Sandwell","Bearwood  High  str.","Bearwood High str."
"4579",2012,"Sandwell","Bearwood  high  str.","Bearwood high str."
"4580",2012,"Sandwell","Bearwood  High  str.",""
"4581",2012,"Sandwell","Bearwood  rd","Bearwood rd"
"4582",2012,"Sandwell","Bearwood  road","Bearwood road"
"4583",2012,"Sandwell","Bearwood  Road",""
"4584",2012,"Sandwell","Bet  Fred,  Duchess  Park,  West  Bromwich","Bet Fred, Duchess Park, West Bromwich"
"4585",2012,"Sandwell","BetFred,  West  Bromwich","BetFred, West Bromwich"
"4586",2012,"Sandwell","Bham  str.  stourbridge","Bham str. stourbridge"
"4587",2012,"Sandwell","Birch  Road,  Oldbury","Birch Road, Oldbury"
"4588",2012,"Sandwell","Blackheath  housing  office","Blackheath housing office"
"4589",2012,"Sandwell","Bourne  ave.,  Tipton","Bourne ave., Tipton"
"4590",2012,"Sandwell","bridge  st",""
"4591",2012,"Sandwell","Bridgnorth  Rd","Bridgnorth Rd"
"4592",2012,"Sandwell","Brook  ST","Brook ST"
"4593",2012,"Sandwell","Burntree","Burntree"
"4594",2012,"Sandwell","cape  hill","cape hill"
"4595",2012,"Sandwell","Carters  Green,  West  Bromwich",""
"4596",2012,"Sandwell","Carters  Green,  West  Bromwich",""
"4597",2012,"Sandwell","Carters  Green,  West  Bromwich",""
"4598",2012,"Sandwell","Causeway  Rowley","Causeway Rowley"
"4599",2012,"Sandwell","Chapel  str.,  Oldbury","Chapel str., Oldbury"
"4600",2012,"Sandwell","Chip  shop,  great  bridge  tipton","Chip shop, great bridge tipton"
"4601",2012,"Sandwell","Church  str.  Old  Hill","Church str. Old Hill"
"4602",2012,"Sandwell","Church  str.  Oldbury","Church str. Oldbury"
"4603",2012,"Sandwell","Church  str.,  oldbury","Church str., oldbury"
"4604",2012,"Sandwell","clairmint  road  smethwick","clairmint road smethwick"
"4605",2012,"Sandwell","Claremont  Road  Smethwick","Claremont Road Smethwick"
"4606",2012,"Sandwell","clifford  road","clifford road"
"4607",2012,"Sandwell","Collins  str.,  West  Bromwich","Collins str., West Bromwich"
"4608",2012,"Sandwell","Collins  str.,  West  Bromwich",""
"4609",2012,"Sandwell","Cumberland  Road  Wednesbury","Cumberland Road Wednesbury"
